category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
COMPARTMENTS	GOCC:0005737	36	7871	9606	OAS3,BST2,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,ALDH4A1,HLA-E,ISG15,DDX58,SAMD9,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,PARP14,SPATS2L	OAS3,BST2,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,ALDH4A1,HLA-E,ISG15,DDX58,SAMD9,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,PARP14,SPATS2L	1.73e-07	0.0004	Cytoplasm
COMPARTMENTS	GOCC:0005622	42	11202	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,SAMD9,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14,SPATS2L	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,SAMD9,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14,SPATS2L	4.27e-07	0.00049	Intracellular
COMPARTMENTS	GOCC:0043226	39	9848	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,C1R,SPATS2L	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,C1R,SPATS2L	1.17e-06	0.0009	Organelle
COMPARTMENTS	GOCC:0042612	3	8	9606	HLA-E,HLA-B,HLA-G	HLA-E,HLA-B,HLA-G	1.97e-06	0.0011	MHC class I protein complex
COMPARTMENTS	GOCC:0005829	20	2919	9606	OAS3,BST2,DTX3L,TREX1,MX2,WARS,STAT1,GBP1,IFIT1,ALDH4A1,ISG15,DDX58,SAMD9,PRKAR1A,LGALS9,MX1,OAS1,IFI35,PARP14,SPATS2L	OAS3,BST2,DTX3L,TREX1,MX2,WARS,STAT1,GBP1,IFIT1,ALDH4A1,ISG15,DDX58,SAMD9,PRKAR1A,LGALS9,MX1,OAS1,IFI35,PARP14,SPATS2L	3.31e-06	0.0014	Cytosol
COMPARTMENTS	GOCC:0043227	36	8685	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,RSAD2,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,IFI35,HLA-B,HLA-G,HELZ2,C1R,SPATS2L	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,RSAD2,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,IFI35,HLA-B,HLA-G,HELZ2,C1R,SPATS2L	3e-06	0.0014	Membrane-bounded organelle
COMPARTMENTS	GOCC:0043229	37	9242	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,TRIM5,RSAD2,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,SPATS2L	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,TRIM5,RSAD2,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,SPATS2L	3.99e-06	0.0014	Intracellular organelle
COMPARTMENTS	GOCC:0043231	33	7476	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,ISG15,RSAD2,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,IFI35,HLA-B,HLA-G,HELZ2,SPATS2L	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,PARP9,STAT1,CTSS,GBP1,IFIT2,CMTR1,ALDH4A1,ISG15,RSAD2,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,IFI35,HLA-B,HLA-G,HELZ2,SPATS2L	4.23e-06	0.0014	Intracellular membrane-bounded organelle
COMPARTMENTS	GOCC:0110165	44	13853	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,SLC12A7,DTX3L,TREX1,B4GAT1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,SAMD9,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14,C1R,SPATS2L	OAS3,BST2,SP110,CTDSPL2,SAMHD1,SLC12A7,DTX3L,TREX1,B3GNT1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,CMTR1,ALDH4A1,HLA-E,ISG15,DDX58,SAMD9,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14,C1R,SPATS2L	2.52e-05	0.0065	Cellular anatomical entity
COMPARTMENTS	GOCC:0071556	3	26	9606	HLA-E,HLA-B,HLA-G	HLA-E,HLA-B,HLA-G	4.23e-05	0.0089	Integral component of lumenal side of endoplasmic reticulum membrane
